#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            538       -1.63886       -1.55638     0.00701374
            539       -1.63837       -1.55654     0.00700238
            540       -1.63757       -1.55669     0.00699102
            541        -1.6365       -1.55683     0.00697965
            542       -1.63517       -1.55698     0.00696827
            543       -1.63358       -1.55712     0.00695687
            544       -1.63177       -1.55726     0.00694543
            545       -1.62974       -1.55739     0.00693396
            546       -1.62751       -1.55752     0.00692245
            547       -1.62509       -1.55764      0.0069109
            548        -1.6225       -1.55776      0.0068993
            549       -1.61974       -1.55787     0.00688766
            550       -1.61684       -1.55798     0.00687597
            551       -1.61381       -1.55808     0.00686424
            552       -1.61064       -1.55818     0.00685246
            553       -1.60734       -1.55827     0.00684065
            554       -1.60392       -1.55835      0.0068288
            555       -1.60039       -1.55842     0.00681691
            556       -1.59674       -1.55849       0.006805
            557       -1.59296       -1.55855     0.00679306
            558       -1.58908       -1.55861     0.00678111
            559       -1.58508       -1.55866     0.00676914
            560       -1.58098        -1.5587     0.00675717
            561       -1.57677       -1.55873     0.00674521
            562       -1.57247       -1.55875     0.00673325
            563       -1.56807       -1.55877     0.00672131
            564       -1.56359       -1.55878      0.0067094
            565       -1.55905       -1.55878     0.00669752
            566       -1.55445       -1.55877     0.00668569
            567       -1.54982       -1.55876     0.00667392
            568       -1.54517       -1.55873     0.00666221
            569       -1.54053        -1.5587     0.00665058
            570       -1.53592       -1.55866     0.00663903
            571       -1.53137       -1.55861     0.00662758
            572        -1.5269       -1.55856     0.00661622
            573       -1.52252       -1.55849     0.00660498
            574       -1.51828       -1.55842     0.00659384
            575       -1.51419       -1.55835     0.00658282
            576       -1.51027       -1.55826     0.00657192
            577       -1.50653       -1.55817     0.00656114
            578       -1.50301       -1.55808     0.00655049
            579       -1.49971       -1.55798     0.00653995
            580       -1.49664       -1.55787     0.00652953
            581        -1.4938       -1.55776     0.00651922
            582       -1.49121       -1.55765     0.00650902
            583       -1.48887       -1.55753     0.00649893
            584       -1.48678       -1.55741     0.00648893
            585       -1.48494       -1.55728     0.00647902
            586       -1.48336       -1.55716     0.00646919
            587       -1.48203       -1.55703     0.00645943
            588       -1.48095        -1.5569     0.00644974
            589       -1.48012       -1.55677     0.00644011
            590       -1.47954       -1.55664     0.00643053
            591       -1.47918       -1.55651     0.00642098
            592       -1.47905       -1.55638     0.00641147
            593       -1.47914       -1.55625     0.00640198
            594       -1.47945       -1.55612     0.00639251
            595       -1.47996       -1.55599     0.00638304
            596       -1.48066       -1.55586     0.00637359
            597       -1.48154       -1.55574     0.00636413
            598       -1.48258       -1.55562     0.00635466
            599       -1.48376        -1.5555     0.00634518
            600       -1.48507       -1.55538     0.00633569
            601       -1.48649       -1.55526     0.00632619
            602         -1.488       -1.55515     0.00631667
            603       -1.48959       -1.55504     0.00630713
            604       -1.49125       -1.55494     0.00629757
            605       -1.49293       -1.55484     0.00628799
            606       -1.49464       -1.55474      0.0062784
            607       -1.49636       -1.55464     0.00626879
            608       -1.49806       -1.55455     0.00625917
            609       -1.49976       -1.55446     0.00624954
            610       -1.50142       -1.55437      0.0062399
            611       -1.50304       -1.55429     0.00623026
            612       -1.50462       -1.55421      0.0062206
            613       -1.50614       -1.55413     0.00621095
            614       -1.50761       -1.55405      0.0062013
            615       -1.50901       -1.55398     0.00619165
            616       -1.51034       -1.55391       0.006182
            617       -1.51162       -1.55384     0.00617236
            618       -1.51282       -1.55377     0.00616273
            619       -1.51396       -1.55371     0.00615311
            620       -1.51504       -1.55365      0.0061435
            621       -1.51606       -1.55358     0.00613391
            622       -1.51703       -1.55353     0.00612433
            623       -1.51794       -1.55347     0.00611476
            624       -1.51882       -1.55341     0.00610522
            625       -1.51964       -1.55336     0.00609569
            626       -1.52043       -1.55331     0.00608618
            627       -1.52118       -1.55326     0.00607668
            628       -1.52189       -1.55321     0.00606721
            629       -1.52258       -1.55316     0.00605776
            630       -1.52323       -1.55311     0.00604833
            631       -1.52385       -1.55306     0.00603893
            632       -1.52445       -1.55302     0.00602954
            633       -1.52502       -1.55297     0.00602018
            634       -1.52556       -1.55293     0.00601084
            635       -1.52605       -1.55289     0.00600152
            636       -1.52651       -1.55285     0.00599223
            637       -1.52693       -1.55281     0.00598296
            638       -1.52729       -1.55277     0.00597371
            639       -1.52758       -1.55273      0.0059645
            640       -1.52782       -1.55269      0.0059553
            641       -1.52797       -1.55265     0.00594614
            642       -1.52804       -1.55261       0.005937
            643       -1.52801       -1.55257     0.00592789
            644       -1.52787       -1.55253     0.00591881
            645       -1.52761        -1.5525     0.00590976
            646       -1.52721       -1.55246     0.00590074
            647       -1.52667       -1.55242     0.00589175
            648       -1.52598       -1.55238      0.0058828
            649       -1.52511       -1.55233     0.00587389
            650       -1.52406       -1.55229     0.00586501
            651       -1.52282       -1.55224     0.00585618
            652       -1.52137        -1.5522     0.00584739
            653        -1.5197       -1.55215     0.00583865
            654        -1.5178        -1.5521     0.00582995
            655       -1.51567       -1.55204     0.00582132
            656        -1.5133       -1.55198     0.00581274
            657       -1.51067       -1.55192     0.00580424
            658       -1.50779       -1.55185      0.0057958
            659       -1.50466       -1.55178     0.00578745
            660       -1.50126        -1.5517     0.00577919
