#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            293      -0.360202       -0.31556     0.00100966
            294      -0.360643      -0.315713      0.0010178
            295      -0.361038      -0.315867     0.00102588
            296      -0.361384      -0.316021     0.00103387
            297      -0.361678      -0.316174     0.00104176
            298      -0.361935      -0.316328     0.00104952
            299      -0.362144      -0.316481     0.00105714
            300      -0.362311      -0.316634     0.00106459
            301      -0.362434      -0.316786     0.00107188
            302      -0.362513      -0.316938     0.00107897
            303      -0.362553      -0.317088     0.00108586
            304      -0.362553      -0.317238     0.00109254
            305      -0.362514      -0.317386     0.00109899
            306      -0.362431      -0.317533     0.00110522
            307      -0.362318      -0.317679      0.0011112
            308      -0.362171      -0.317824     0.00111695
            309       -0.36199      -0.317967     0.00112244
            310      -0.361782      -0.318108     0.00112768
            311      -0.361546      -0.318248     0.00113267
            312      -0.361279      -0.318385     0.00113741
            313      -0.360992      -0.318522     0.00114189
            314      -0.360685      -0.318656     0.00114612
            315      -0.360355      -0.318788      0.0011501
            316      -0.360018      -0.318919     0.00115384
            317      -0.359654      -0.319047     0.00115733
            318      -0.359285      -0.319174     0.00116059
            319      -0.358904      -0.319298     0.00116362
            320      -0.358516      -0.319421     0.00116642
            321      -0.358121      -0.319541       0.001169
            322      -0.357723       -0.31966     0.00117137
            323      -0.357328      -0.319777     0.00117353
            324      -0.356937      -0.319891      0.0011755
            325      -0.356551      -0.320004     0.00117728
            326      -0.356177      -0.320115     0.00117889
            327      -0.355808      -0.320224     0.00118032
            328      -0.355457      -0.320332      0.0011816
            329      -0.355119      -0.320437     0.00118273
            330      -0.354802      -0.320542     0.00118373
            331        -0.3545      -0.320644     0.00118459
            332      -0.354227      -0.320745     0.00118533
            333      -0.353981      -0.320845     0.00118596
            334      -0.353765      -0.320944      0.0011865
            335      -0.353585      -0.321041     0.00118695
            336      -0.353433      -0.321137     0.00118733
            337      -0.353314      -0.321233     0.00118764
            338      -0.353234      -0.321328     0.00118789
            339      -0.353192      -0.321422      0.0011881
            340      -0.353192      -0.321515     0.00118828
            341      -0.353236      -0.321608     0.00118843
            342      -0.353312      -0.321701     0.00118856
            343      -0.353438      -0.321793     0.00118869
            344      -0.353606      -0.321886     0.00118883
            345      -0.353818      -0.321978     0.00118898
            346      -0.354067      -0.322071     0.00118916
            347      -0.354365      -0.322164     0.00118937
            348       -0.35471      -0.322258     0.00118962
            349      -0.355104      -0.322352     0.00118993
            350      -0.355539      -0.322447      0.0011903
            351      -0.356015      -0.322542     0.00119075
            352      -0.356532      -0.322639     0.00119127
            353      -0.357092      -0.322736     0.00119189
            354      -0.357686      -0.322835      0.0011926
            355      -0.358321      -0.322935     0.00119343
            356      -0.358994      -0.323036     0.00119436
            357      -0.359704      -0.323139     0.00119543
            358      -0.360439      -0.323243     0.00119662
            359      -0.361202      -0.323349     0.00119795
            360      -0.361998      -0.323456     0.00119942
            361      -0.362819      -0.323565     0.00120105
            362      -0.363661      -0.323676     0.00120282
            363      -0.364522      -0.323789     0.00120476
            364        -0.3654      -0.323903     0.00120686
            365      -0.366299      -0.324019     0.00120913
            366      -0.367208      -0.324137     0.00121158
            367      -0.368134      -0.324257     0.00121419
            368      -0.369063      -0.324379     0.00121698
            369      -0.369998      -0.324502     0.00121995
            370      -0.370927      -0.324628     0.00122308
            371      -0.371858      -0.324755     0.00122639
            372      -0.372789      -0.324884     0.00122988
            373      -0.373714      -0.325015     0.00123353
            374       -0.37462      -0.325148     0.00123734
            375      -0.375518      -0.325282     0.00124131
            376      -0.376402      -0.325418     0.00124543
            377      -0.377266      -0.325556      0.0012497
            378      -0.378106      -0.325695      0.0012541
            379      -0.378919      -0.325835     0.00125863
            380      -0.379703      -0.325977     0.00126327
            381      -0.380457       -0.32612     0.00126803
            382      -0.381185      -0.326264     0.00127287
            383      -0.381869      -0.326409      0.0012778
            384      -0.382511      -0.326555      0.0012828
            385      -0.383109      -0.326702     0.00128785
            386       -0.38366       -0.32685     0.00129294
            387      -0.384159      -0.326998     0.00129805
            388      -0.384608      -0.327146     0.00130317
            389      -0.385006      -0.327295     0.00130828
            390      -0.385344      -0.327444     0.00131337
            391      -0.385615      -0.327593     0.00131841
            392      -0.385824      -0.327741     0.00132339
            393       -0.38596      -0.327889     0.00132828
            394      -0.386028      -0.328037     0.00133308
            395      -0.386027      -0.328184     0.00133777
            396      -0.385932       -0.32833     0.00134232
            397      -0.385763      -0.328474     0.00134671
            398      -0.385508      -0.328618     0.00135093
            399      -0.385168      -0.328759     0.00135495
            400      -0.384728      -0.328899     0.00135877
            401      -0.384192      -0.329037     0.00136236
