#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            435        3.01101         3.0228     0.00133029
            436        3.00906        3.02277     0.00132761
            437        3.00725        3.02273     0.00132505
            438         3.0056        3.02269      0.0013226
            439        3.00413        3.02265     0.00132026
            440        3.00284         3.0226     0.00131803
            441        3.00174        3.02256     0.00131589
            442        3.00083        3.02251     0.00131383
            443        3.00011        3.02246     0.00131183
            444         2.9996         3.0224     0.00130989
            445        2.99927        3.02235     0.00130798
            446        2.99914         3.0223     0.00130608
            447         2.9992        3.02225     0.00130418
            448        2.99943         3.0222     0.00130226
            449        2.99984        3.02215     0.00130031
            450         3.0004         3.0221     0.00129832
            451        3.00111        3.02205     0.00129628
            452        3.00196        3.02201     0.00129417
            453        3.00293        3.02197       0.001292
            454        3.00401        3.02193     0.00128976
            455        3.00518        3.02189     0.00128745
            456        3.00643        3.02186     0.00128507
            457        3.00774        3.02183     0.00128263
            458        3.00911         3.0218     0.00128013
            459        3.01052        3.02177     0.00127758
            460        3.01195        3.02175     0.00127498
            461         3.0134        3.02173     0.00127234
            462        3.01486        3.02172     0.00126968
            463        3.01631        3.02171     0.00126699
            464        3.01774         3.0217     0.00126429
            465        3.01916        3.02169     0.00126158
            466        3.02054        3.02169     0.00125887
            467         3.0219        3.02169     0.00125618
            468        3.02322        3.02169      0.0012535
            469         3.0245         3.0217     0.00125084
            470        3.02574        3.02171     0.00124821
            471        3.02694        3.02172     0.00124561
            472        3.02809        3.02173     0.00124304
            473         3.0292        3.02175     0.00124051
            474        3.03027        3.02177     0.00123803
            475        3.03129        3.02179     0.00123558
            476        3.03227        3.02181     0.00123318
            477        3.03322        3.02183     0.00123083
            478        3.03413        3.02186     0.00122852
            479          3.035        3.02189     0.00122627
            480        3.03585        3.02192     0.00122406
            481        3.03666        3.02195     0.00122189
            482        3.03745        3.02198     0.00121978
            483        3.03821        3.02201     0.00121772
            484        3.03895        3.02205     0.00121571
            485        3.03967        3.02208     0.00121374
            486        3.04038        3.02212     0.00121183
            487        3.04107        3.02216     0.00120997
            488        3.04175         3.0222     0.00120815
            489        3.04242        3.02224     0.00120639
            490        3.04309        3.02228     0.00120468
            491        3.04374        3.02233     0.00120302
            492        3.04439        3.02237     0.00120141
            493        3.04503        3.02242     0.00119985
            494        3.04568        3.02247     0.00119834
            495        3.04631        3.02251     0.00119689
            496        3.04695        3.02256     0.00119549
            497        3.04758        3.02261     0.00119414
            498        3.04822        3.02267     0.00119285
            499        3.04884        3.02272     0.00119161
            500        3.04947        3.02277     0.00119043
            501        3.05009        3.02283      0.0011893
            502        3.05071        3.02288     0.00118823
            503        3.05132        3.02294     0.00118721
            504        3.05193          3.023     0.00118625
            505        3.05253        3.02305     0.00118534
            506        3.05312        3.02311     0.00118449
            507        3.05371        3.02317     0.00118369
            508        3.05428        3.02323     0.00118294
            509        3.05484         3.0233     0.00118225
            510        3.05539        3.02336      0.0011816
            511        3.05592        3.02342     0.00118101
            512        3.05644        3.02349     0.00118046
            513        3.05694        3.02355     0.00117996
            514        3.05743        3.02362      0.0011795
            515        3.05789        3.02369     0.00117909
            516        3.05834        3.02375     0.00117871
            517        3.05877        3.02382     0.00117838
            518        3.05918        3.02389     0.00117808
            519        3.05956        3.02396     0.00117781
            520        3.05993        3.02403     0.00117758
            521        3.06027         3.0241     0.00117737
            522         3.0606        3.02417     0.00117719
            523         3.0609        3.02424     0.00117703
            524        3.06118        3.02431      0.0011769
            525        3.06143        3.02438     0.00117678
            526        3.06167        3.02445     0.00117667
            527        3.06188        3.02452     0.00117658
            528        3.06207        3.02459      0.0011765
            529        3.06224        3.02466     0.00117643
            530        3.06238        3.02473     0.00117636
            531         3.0625         3.0248     0.00117629
            532         3.0626        3.02488     0.00117622
            533        3.06266        3.02495     0.00117615
            534         3.0627        3.02502     0.00117607
            535        3.06271        3.02509     0.00117598
            536        3.06269        3.02516     0.00117588
            537        3.06264        3.02523     0.00117576
            538        3.06254         3.0253     0.00117562
            539        3.06241        3.02537     0.00117545
            540        3.06223        3.02543     0.00117526
            541          3.062         3.0255     0.00117503
            542        3.06172        3.02557     0.00117476
            543        3.06139        3.02563     0.00117444
            544        3.06098         3.0257     0.00117408
            545        3.06051        3.02576     0.00117366
            546        3.05996        3.02583     0.00117318
            547        3.05934        3.02589     0.00117264
            548        3.05862        3.02595     0.00117202
            549        3.05781          3.026     0.00117132
            550         3.0569        3.02606     0.00117054
            551        3.05588        3.02611     0.00116966
            552        3.05476        3.02617     0.00116869
            553        3.05351        3.02622     0.00116763
            554        3.05215        3.02626     0.00116646
            555        3.05066        3.02631     0.00116518
            556        3.04904        3.02635      0.0011638
            557        3.04729        3.02639     0.00116232
            558        3.04541        3.02642     0.00116074
            559         3.0434        3.02645     0.00115906
            560        3.04126        3.02648     0.00115729
            561          3.039         3.0265     0.00115544
            562        3.03662        3.02652     0.00115353
            563        3.03413        3.02653     0.00115156
            564        3.03154        3.02654     0.00114955
            565        3.02886        3.02654     0.00114752
            566        3.02611        3.02654      0.0011455
            567         3.0233        3.02654     0.00114349
            568        3.02046        3.02653     0.00114153
            569         3.0176        3.02651     0.00113963
            570        3.01473        3.02649     0.00113782
            571         3.0119        3.02646     0.00113611
            572        3.00912        3.02643     0.00113453
            573         3.0064         3.0264     0.00113309
            574        3.00379        3.02636      0.0011318
            575         3.0013        3.02632     0.00113067
            576        2.99896        3.02627      0.0011297
            577        2.99679        3.02622      0.0011289
            578        2.99481        3.02616     0.00112825
            579        2.99303        3.02611     0.00112776
            580        2.99147        3.02605     0.00112739
            581        2.99015        3.02598     0.00112714
            582        2.98908        3.02592     0.00112699
            583        2.98826        3.02586      0.0011269
            584        2.98769        3.02579     0.00112687
            585        2.98737        3.02573     0.00112685
            586        2.98729        3.02566     0.00112684
            587        2.98746        3.02559      0.0011268
            588        2.98785        3.02553     0.00112671
            589        2.98845        3.02547     0.00112655
            590        2.98925        3.02541     0.00112631
            591        2.99022        3.02535     0.00112598
            592        2.99135        3.02529     0.00112554
            593        2.99261        3.02523     0.00112499
            594        2.99398        3.02518     0.00112433
            595        2.99543        3.02513     0.00112355
            596        2.99695        3.02508     0.00112266
            597        2.99851        3.02504     0.00112166
            598        3.00009          3.025     0.00112056
            599        3.00168        3.02496     0.00111937
            600        3.00325        3.02492     0.00111809
            601        3.00479        3.02489     0.00111673
            602        3.00629        3.02486      0.0011153
            603        3.00774        3.02483     0.00111381
            604        3.00912         3.0248     0.00111227
            605        3.01044        3.02478     0.00111069
            606        3.01169        3.02476     0.00110906
            607        3.01286        3.02474     0.00110741
            608        3.01396        3.02472     0.00110573
            609        3.01499        3.02471     0.00110403
            610        3.01594        3.02469     0.00110231
            611        3.01683        3.02468     0.00110058
            612        3.01764        3.02467     0.00109884
            613        3.01839        3.02466      0.0010971
            614        3.01906        3.02465     0.00109535
            615        3.01968        3.02464      0.0010936
            616        3.02022        3.02463     0.00109185
            617         3.0207        3.02463      0.0010901
            618        3.02111        3.02462     0.00108835
            619        3.02143        3.02461      0.0010866
            620        3.02168        3.02461     0.00108486
            621        3.02183        3.02461     0.00108312
            622        3.02188         3.0246     0.00108139
            623        3.02182         3.0246     0.00107966
            624        3.02164        3.02459     0.00107794
            625        3.02132        3.02459     0.00107623
            626        3.02085        3.02458     0.00107453
            627        3.02022        3.02457     0.00107284
            628        3.01941        3.02457     0.00107116
            629        3.01842        3.02456      0.0010695
            630        3.01723        3.02454     0.00106787
            631        3.01582        3.02453     0.00106626
            632        3.01421        3.02451      0.0010647
            633        3.01237        3.02449     0.00106319
            634        3.01031        3.02447     0.00106175
            635        3.00803        3.02445      0.0010604
            636        3.00554        3.02442     0.00105915
            637        3.00284        3.02438     0.00105802
            638        2.99996        3.02434     0.00105706
            639        2.99693         3.0243     0.00105627
            640        2.99376        3.02425      0.0010557
            641        2.99049         3.0242     0.00105537
            642        2.98716        3.02414      0.0010553
            643        2.98382        3.02408     0.00105552
            644        2.98052        3.02401     0.00105605
            645        2.97731        3.02394     0.00105689
            646        2.97424        3.02386     0.00105805
            647        2.97137        3.02378     0.00105952
            648        2.96876         3.0237     0.00106128
            649        2.96644        3.02361     0.00106331
            650        2.96447        3.02352     0.00106555
            651        2.96289        3.02343     0.00106798
            652        2.96172        3.02333     0.00107053
            653        2.96099        3.02324     0.00107314
            654        2.96069        3.02314     0.00107575
            655        2.96084        3.02304      0.0010783
            656        2.96143        3.02295     0.00108074
