#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            466        2.68716        2.68627    0.000506434
            467        2.68684        2.68627    0.000505351
            468        2.68655        2.68627    0.000504271
            469        2.68627        2.68627    0.000503196
            470        2.68603        2.68627    0.000502126
            471        2.68582        2.68627    0.000501061
            472        2.68565        2.68627    0.000500001
            473         2.6855        2.68627    0.000498946
            474        2.68538        2.68627    0.000497897
            475        2.68529        2.68627    0.000496853
            476        2.68521        2.68626    0.000495814
            477        2.68516        2.68626     0.00049478
            478        2.68513        2.68626    0.000493751
            479        2.68511        2.68626    0.000492726
            480         2.6851        2.68625    0.000491705
            481        2.68509        2.68625    0.000490689
            482        2.68509        2.68625    0.000489677
            483         2.6851        2.68625    0.000488669
            484         2.6851        2.68624    0.000487665
            485        2.68511        2.68624    0.000486665
            486        2.68511        2.68624    0.000485669
            487        2.68511        2.68624    0.000484678
            488        2.68511        2.68624     0.00048369
            489        2.68509        2.68623    0.000482707
            490        2.68506        2.68623    0.000481727
            491        2.68504        2.68623    0.000480752
            492        2.68499        2.68623    0.000479782
            493        2.68494        2.68622    0.000478816
            494        2.68489        2.68622    0.000477854
            495        2.68482        2.68622    0.000476897
            496        2.68474        2.68621    0.000475945
            497        2.68464        2.68621    0.000474998
            498        2.68455        2.68621    0.000474056
            499        2.68444         2.6862    0.000473119
            500        2.68433         2.6862    0.000472188
            501        2.68421         2.6862    0.000471262
            502        2.68409        2.68619    0.000470342
            503        2.68396        2.68619    0.000469428
            504        2.68384        2.68618    0.000468519
            505        2.68372        2.68618    0.000467617
            506        2.68361        2.68617    0.000466721
            507        2.68352        2.68617    0.000465829
            508        2.68344        2.68616    0.000464943
            509        2.68337        2.68616    0.000464062
            510        2.68334        2.68615    0.000463185
            511        2.68332        2.68615    0.000462312
            512        2.68335        2.68614    0.000461441
            513        2.68341        2.68614    0.000460572
            514         2.6835        2.68613    0.000459705
            515        2.68363        2.68613    0.000458838
            516        2.68381        2.68612    0.000457971
            517        2.68403        2.68612    0.000457103
            518        2.68429        2.68611    0.000456234
            519        2.68458        2.68611    0.000455365
            520        2.68493        2.68611    0.000454495
            521        2.68531        2.68611    0.000453625
            522        2.68573        2.68611    0.000452756
            523        2.68618        2.68611    0.000451891
            524        2.68666        2.68611     0.00045103
            525        2.68717        2.68611    0.000450175
            526        2.68769        2.68611    0.000449329
            527        2.68822        2.68612    0.000448494
            528        2.68875        2.68612    0.000447673
            529        2.68927        2.68613    0.000446866
            530        2.68978        2.68613    0.000446076
            531        2.69026        2.68614    0.000445304
            532         2.6907        2.68615    0.000444549
            533         2.6911        2.68616    0.000443812
            534        2.69144        2.68617    0.000443091
            535        2.69171        2.68618    0.000442384
            536         2.6919        2.68619    0.000441687
            537        2.69201         2.6862    0.000440998
            538        2.69205        2.68621    0.000440312
            539        2.69199        2.68622    0.000439626
            540        2.69185        2.68623    0.000438935
            541        2.69165        2.68624    0.000438238
            542        2.69136        2.68625    0.000437531
            543        2.69103        2.68626    0.000436814
            544        2.69066        2.68627    0.000436085
            545        2.69026        2.68628    0.000435347
            546        2.68987        2.68628    0.000434599
            547         2.6895        2.68629    0.000433845
            548        2.68915        2.68629    0.000433084
            549        2.68885         2.6863     0.00043232
            550        2.68861         2.6863    0.000431555
            551        2.68842        2.68631    0.000430789
            552        2.68831        2.68631    0.000430023
            553        2.68826        2.68631     0.00042926
            554        2.68829        2.68632      0.0004285
            555        2.68837        2.68632    0.000427744
            556        2.68851        2.68633    0.000426993
            557        2.68869        2.68633    0.000426247
            558         2.6889        2.68633    0.000425508
            559        2.68914        2.68634    0.000424777
            560         2.6894        2.68635    0.000424054
            561        2.68965        2.68635    0.000423339
            562        2.68989        2.68636    0.000422632
            563        2.69011        2.68636    0.000421934
            564        2.69032        2.68637    0.000421244
            565        2.69047        2.68638    0.000420561
            566        2.69059        2.68639    0.000419884
            567        2.69065        2.68639    0.000419211
            568        2.69065         2.6864     0.00041854
            569         2.6906        2.68641    0.000417869
            570        2.69048        2.68642    0.000417197
            571         2.6903        2.68642    0.000416521
            572        2.69005        2.68643    0.000415841
            573        2.68974        2.68643    0.000415156
            574        2.68937        2.68644    0.000414464
            575        2.68896        2.68644    0.000413767
            576        2.68851        2.68645    0.000413064
            577        2.68801        2.68645    0.000412357
            578        2.68749        2.68645    0.000411647
            579        2.68695        2.68645    0.000410937
            580        2.68641        2.68645    0.000410229
            581        2.68586        2.68645    0.000409524
            582        2.68534        2.68645    0.000408825
            583        2.68484        2.68645    0.000408133
            584        2.68439        2.68644    0.000407449
            585        2.68396        2.68644    0.000406775
            586        2.68358        2.68643     0.00040611
            587        2.68326        2.68643    0.000405454
            588        2.68298        2.68642    0.000404807
            589        2.68277        2.68642    0.000404167
            590        2.68261        2.68641    0.000403534
            591         2.6825         2.6864    0.000402905
