#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            451        4.00682        4.11326     0.00954429
            452        4.00177        4.11302     0.00952636
            453        3.99677        4.11276     0.00950879
            454        3.99186        4.11249     0.00949157
            455         3.9871        4.11222     0.00947471
            456        3.98254        4.11193      0.0094582
            457        3.97822        4.11164     0.00944203
            458        3.97418        4.11134     0.00942618
            459        3.97047        4.11103     0.00941064
            460         3.9671        4.11072     0.00939538
            461         3.9641         4.1104     0.00938038
            462        3.96149        4.11008     0.00936562
            463        3.95927        4.10975     0.00935105
            464        3.95744        4.10943     0.00933666
            465        3.95599         4.1091     0.00932241
            466        3.95492        4.10876     0.00930827
            467        3.95419        4.10843     0.00929422
            468        3.95379         4.1081     0.00928023
            469         3.9537        4.10777     0.00926629
            470        3.95387        4.10745     0.00925235
            471        3.95429        4.10712     0.00923842
            472        3.95492         4.1068     0.00922447
            473        3.95573        4.10648      0.0092105
            474        3.95669        4.10616     0.00919649
            475        3.95777        4.10585     0.00918243
            476        3.95896        4.10554     0.00916833
            477        3.96021        4.10524     0.00915417
            478        3.96152        4.10494     0.00913995
            479        3.96288        4.10464     0.00912568
            480        3.96425        4.10435     0.00911135
            481        3.96564        4.10406     0.00909697
            482        3.96703        4.10378     0.00908254
            483        3.96842         4.1035     0.00906806
            484        3.96981        4.10322     0.00905353
            485        3.97119        4.10295     0.00903895
            486        3.97257        4.10268     0.00902434
            487        3.97395        4.10241     0.00900968
            488        3.97534        4.10215     0.00899497
            489        3.97674         4.1019     0.00898024
            490        3.97816        4.10164     0.00896546
            491         3.9796         4.1014     0.00895064
            492        3.98108        4.10115     0.00893579
            493        3.98261        4.10091      0.0089209
            494        3.98419        4.10067     0.00890597
            495        3.98585        4.10044       0.008891
            496        3.98757        4.10022     0.00887599
            497        3.98939        4.09999     0.00886093
            498         3.9913        4.09977     0.00884582
            499        3.99332        4.09956     0.00883067
            500        3.99545        4.09935     0.00881546
            501        3.99769        4.09915      0.0088002
            502        4.00006        4.09895     0.00878488
            503        4.00256        4.09876     0.00876951
            504        4.00519        4.09857     0.00875407
            505        4.00794         4.0984     0.00873858
            506        4.01081        4.09822     0.00872302
            507        4.01379        4.09806     0.00870741
            508        4.01687         4.0979     0.00869173
            509        4.02003        4.09774       0.008676
            510        4.02325         4.0976     0.00866022
            511        4.02651        4.09746     0.00864439
            512        4.02979        4.09733     0.00862852
            513        4.03304         4.0972     0.00861261
            514        4.03624        4.09708     0.00859667
            515        4.03936        4.09697     0.00858071
            516        4.04234        4.09686     0.00856473
            517        4.04515        4.09676     0.00854875
            518        4.04774        4.09667     0.00853277
            519        4.05008        4.09658      0.0085168
            520        4.05213        4.09649     0.00850085
            521        4.05383        4.09641     0.00848493
            522        4.05515        4.09633     0.00846904
            523        4.05606        4.09626      0.0084532
            524        4.05652        4.09618     0.00843741
            525         4.0565         4.0961     0.00842167
            526        4.05598        4.09603     0.00840601
            527        4.05494        4.09595     0.00839042
            528        4.05337        4.09587     0.00837492
            529        4.05128        4.09579     0.00835951
            530        4.04867         4.0957     0.00834421
            531        4.04556         4.0956     0.00832903
            532        4.04197         4.0955     0.00831398
            533        4.03795        4.09539     0.00829908
            534        4.03354        4.09528     0.00828435
            535         4.0288        4.09515      0.0082698
            536        4.02381        4.09502     0.00825544
            537        4.01863        4.09488     0.00824129
            538        4.01336        4.09473     0.00822737
            539        4.00806        4.09457     0.00821367
            540        4.00284         4.0944     0.00820022
            541        3.99777        4.09422     0.00818701
            542        3.99292        4.09403     0.00817404
            543        3.98836        4.09384      0.0081613
            544        3.98414        4.09363     0.00814879
            545         3.9803        4.09343     0.00813649
            546        3.97685        4.09321     0.00812439
            547         3.9738        4.09299     0.00811247
            548        3.97112        4.09277     0.00810071
            549         3.9688        4.09255      0.0080891
            550        3.96677        4.09232     0.00807763
            551        3.96499        4.09209     0.00806627
            552        3.96339        4.09185     0.00805503
            553         3.9619        4.09162     0.00804389
            554        3.96045        4.09138     0.00803285
            555        3.95899        4.09114     0.00802192
            556        3.95744         4.0909      0.0080111
            557        3.95576        4.09066     0.00800039
            558        3.95389        4.09041      0.0079898
            559        3.95182        4.09017     0.00797936
            560        3.94951        4.08992     0.00796906
            561        3.94695        4.08966     0.00795893
