#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          25   -0.494136    -0.49436 0.000128773
          26   -0.493748   -0.494337 0.000125958
          27   -0.494383   -0.494339 0.000121304
          28    -0.49473   -0.494353 0.000117777
          29   -0.493958   -0.494339 0.000114497
          30   -0.494829   -0.494355 0.000111839
          31   -0.494397   -0.494357 0.000108239
          32   -0.494939   -0.494375 0.000106378
          33   -0.494663   -0.494384 0.000103511
          34   -0.494823   -0.494397 0.000101271
          35   -0.494281   -0.494393 9.84317e-05
          36   -0.493505   -0.494369 9.87444e-05
          37   -0.495225   -0.494392 9.87501e-05
          38   -0.494105   -0.494384 9.64396e-05
          39   -0.494947   -0.494399 9.50422e-05
          40   -0.495675    -0.49443 9.78746e-05
          41   -0.493838   -0.494416 9.65494e-05
          42   -0.493975   -0.494406 9.48199e-05
          43   -0.494358   -0.494404 9.26211e-05
          44   -0.494577   -0.494408 9.05989e-05
          45     -0.4944   -0.494408 8.85858e-05
          46   -0.496114   -0.494445 9.40999e-05
          47   -0.494416   -0.494445 9.20998e-05
          48   -0.494136   -0.494438 9.04049e-05
          49   -0.495062   -0.494451 8.94532e-05
          50   -0.493448   -0.494431 8.98836e-05
          51   -0.494935   -0.494441 8.86638e-05
          52   -0.493878    -0.49443 8.76171e-05
          53   -0.494529   -0.494432 8.59837e-05
          54   -0.495358   -0.494449 8.60837e-05
          55   -0.494196   -0.494444 8.46409e-05
          56   -0.494571   -0.494447 8.31595e-05
          57   -0.494289   -0.494444 8.17467e-05
          58   -0.494598   -0.494446 8.03804e-05
          59   -0.493819   -0.494436 7.97195e-05
          60   -0.493331   -0.494417 8.04892e-05
          61   -0.495322   -0.494432 8.05252e-05
          62   -0.494742   -0.494437 7.93809e-05
          63    -0.49309   -0.494416 8.09519e-05
          64   -0.494434   -0.494416 7.96876e-05
          65   -0.494187   -0.494413 7.85396e-05
          66    -0.49371   -0.494402  7.8068e-05
          67   -0.494324   -0.494401 7.69115e-05
          68   -0.494986   -0.494409   7.626e-05
          69   -0.495201   -0.494421 7.60117e-05
          70   -0.494348    -0.49442  7.4933e-05
          71   -0.495283   -0.494432  7.4857e-05
          72   -0.493824   -0.494424 7.42922e-05
          73   -0.494084   -0.494419 7.34203e-05
          74   -0.494459   -0.494419 7.24302e-05
          75   -0.494444    -0.49442 7.14652e-05
          76   -0.494148   -0.494416 7.06141e-05
          77    -0.49343   -0.494403  7.0849e-05
          78   -0.494316   -0.494402 6.99496e-05
          79   -0.493659   -0.494393 6.96939e-05
          80   -0.494836   -0.494398 6.90425e-05
          81   -0.494018   -0.494394 6.83496e-05
          82   -0.493202   -0.494379  6.9045e-05
          83   -0.495036   -0.494387 6.86649e-05
          84   -0.494341   -0.494387 6.78497e-05
          85   -0.493755   -0.494379 6.74575e-05
          86   -0.494194   -0.494377 6.67076e-05
          87   -0.493954   -0.494372 6.61179e-05
          88   -0.493728   -0.494365   6.577e-05
          89   -0.494281   -0.494364 6.50379e-05
          90    -0.49288   -0.494347 6.63717e-05
          91   -0.493962   -0.494343 6.57772e-05
          92   -0.493617   -0.494335  6.5534e-05
          93   -0.494482   -0.494337 6.48483e-05
          94   -0.494693   -0.494341  6.4269e-05
          95   -0.494567   -0.494343 6.36369e-05
          96   -0.494858   -0.494348 6.31999e-05
          97   -0.493488   -0.494339 6.31674e-05
          98   -0.494713   -0.494343 6.26378e-05
          99   -0.494409   -0.494344 6.20087e-05
         100   -0.494362   -0.494344 6.13889e-05
           1   -0.505866   -0.505866           0
           2   -0.504832   -0.505349 0.000365506
           3   -0.504372   -0.505023 0.000360682
           4   -0.506351   -0.505355 0.000394814
           5   -0.505838   -0.505452  0.00032746
           6   -0.505341   -0.505433 0.000273403
           7   -0.505742   -0.505477 0.000237868
           8   -0.505705   -0.505506 0.000209826
           9   -0.504837   -0.505431 0.000199221
          10    -0.50554   -0.505442 0.000179593
          11   -0.506827   -0.505568 0.000202646
          12   -0.506481   -0.505644 0.000199512
          13   -0.505618   -0.505642 0.000184175
          14   -0.505087   -0.505603 0.000175237
          15   -0.505996   -0.505629 0.000165504
          16   -0.505924   -0.505647 0.000156185
          17   -0.505613   -0.505645  0.00014701
          18   -0.506095    -0.50567 0.000140953
          19   -0.505524   -0.505662 0.000133745
          20   -0.506031   -0.505681  0.00012832
          21   -0.505391   -0.505667 0.000122948
          22   -0.504827   -0.505629  0.00012315
          23   -0.504311   -0.505572 0.000130442
          24   -0.506048   -0.505592  0.00012651
          25   -0.504912   -0.505564 0.000124333
          26   -0.505932   -0.505578 0.000120354
          27    -0.50546   -0.505574 0.000115976
          28   -0.505457    -0.50557  0.00011191
          29   -0.504886   -0.505546 0.000110504
          30   -0.506128   -0.505566 0.000108508
          31   -0.505801   -0.505573 0.000105274
          32   -0.505885   -0.505583 0.000102432
          33   -0.504525   -0.505551 0.000104227
          34   -0.505937   -0.505562 0.000101777
          35   -0.505957   -0.505574 9.94904e-05
          36   -0.506117   -0.505589 9.78663e-05
          37   -0.505709   -0.505592 9.52757e-05
          38   -0.505945   -0.505601 9.32208e-05
          39   -0.506338    -0.50562 9.27224e-05
          40   -0.506537   -0.505643 9.31949e-05
          41    -0.50584   -0.505648  9.1046e-05
          42   -0.506858   -0.505677 9.33244e-05
          43   -0.505912   -0.505682 9.13141e-05
          44   -0.505183   -0.505671 8.99414e-05
          45   -0.506188   -0.505682 8.86743e-05
          46   -0.505683   -0.505682 8.67466e-05
          47   -0.506629   -0.505702 8.72066e-05
          48   -0.505638   -0.505701    8.54e-05
          49   -0.507368   -0.505735 9.01804e-05
          50   -0.505146   -0.505723 8.91437e-05
          51   -0.505037    -0.50571 8.84056e-05
          52   -0.505481   -0.505705 8.68152e-05
          53   -0.506038   -0.505712 8.54029e-05
          54   -0.505627    -0.50571  8.3836e-05
          55   -0.506151   -0.505718 8.26931e-05
          56   -0.505753   -0.505719 8.12187e-05
          57   -0.505522   -0.505715 7.98671e-05
          58   -0.505823   -0.505717 7.85116e-05
          59    -0.50585   -0.505719 7.72131e-05
          60   -0.504776   -0.505704 7.75098e-05
          61   -0.505769   -0.505705 7.62465e-05
          62   -0.506127   -0.505712 7.53209e-05
          63   -0.506559   -0.505725 7.53181e-05
          64    -0.50578   -0.505726 7.41462e-05
          65   -0.505217   -0.505718 7.34171e-05
          66    -0.50576   -0.505719 7.23075e-05
          67   -0.505157    -0.50571 7.17125e-05
          68   -0.506434   -0.505721 7.14432e-05
          69   -0.505939   -0.505724 7.04776e-05
          70   -0.505792   -0.505725 6.94774e-05
          71   -0.504048   -0.505702 7.24027e-05
          72   -0.504755   -0.505688 7.25816e-05
          73    -0.50515   -0.505681 7.19608e-05
          74   -0.505803   -0.505683 7.10074e-05
          75    -0.50567   -0.505682 7.00609e-05
          76   -0.506514   -0.505693 6.99876e-05
          77   -0.505029   -0.505685 6.96079e-05
          78   -0.507005   -0.505702 7.07423e-05
          79   -0.505998   -0.505705 6.99459e-05
          80   -0.505309     -0.5057 6.92473e-05
          81   -0.505723   -0.505701 6.83929e-05
          82   -0.505499   -0.505698 6.76033e-05
          83   -0.505402   -0.505695 6.68831e-05
          84   -0.506662   -0.505706 6.70699e-05
          85   -0.506136   -0.505711 6.64708e-05
          86   -0.505587    -0.50571 6.57137e-05
          87   -0.506461   -0.505718 6.55226e-05
          88   -0.505185   -0.505712 6.50582e-05
          89   -0.506163   -0.505717 6.45241e-05
          90    -0.50634   -0.505724 6.41764e-05
          91   -0.505727   -0.505724 6.34712e-05
          92   -0.505135   -0.505718 6.31033e-05
          93   -0.506654   -0.505728 6.32221e-05
          94   -0.505601   -0.505727 6.25639e-05
          95   -0.505327   -0.505723 6.20467e-05
          96   -0.505658   -0.505722 6.14039e-05
          97   -0.505923   -0.505724 6.08059e-05
          98   -0.505501   -0.505722  6.0228e-05
          99   -0.504488   -0.505709 6.08953e-05
         100   -0.504945   -0.505702 6.07637e-05
           1    -0.51776    -0.51776           0
           2   -0.517407   -0.517583 0.000124753
           3   -0.517793   -0.517653 0.000100868
           4   -0.518048   -0.517752 0.000114088
           5   -0.517884   -0.517778 9.43008e-05
           6   -0.517875   -0.517794 7.99344e-05
           7   -0.517274    -0.51772  9.7151e-05
           8   -0.517637    -0.51771 8.55647e-05
           9   -0.518112   -0.517754 8.69681e-05
          10    -0.51872   -0.517851 0.000120491
          11   -0.516945   -0.517768 0.000134793
          12   -0.517636   -0.517757 0.000124014
          13   -0.517841   -0.517764  0.00011464
          14   -0.518503   -0.517817 0.000117999
          15   -0.517106   -0.517769  0.00011927
          16   -0.518273   -0.517801 0.000115904
          17   -0.517461   -0.517781 0.000110799
          18   -0.518059   -0.517796 0.000105713
          19   -0.517187   -0.517764 0.000104898
          20   -0.517343   -0.517743 0.000101748
          21   -0.516871   -0.517702 0.000105036
          22   -0.519003   -0.517761 0.000115733
          23   -0.517136   -0.517734 0.000113845
          24   -0.516443    -0.51768 0.000121142
          25   -0.518315   -0.517705 0.000118929
          26   -0.515916   -0.517636 0.000132782
          27   -0.518408   -0.517665 0.000130901
          28   -0.517437   -0.517657  0.00012648
          29   -0.518043    -0.51767  0.00012282
          30   -0.518226   -0.517689 0.000120114
          31   -0.516957   -0.517665 0.000118533
          32   -0.517767   -0.517668 0.000114872
          33   -0.515865   -0.517614 0.000123706
          34   -0.517633   -0.517614 0.000120069
          35   -0.516631   -0.517586 0.000119878
          36   -0.518802    -0.51762 0.000121214
          37   -0.516654   -0.517594 0.000120716
          38   -0.517248   -0.517585 0.000117881
          39   -0.517932   -0.517593 0.000115194
          40    -0.51723   -0.517584 0.000112673
          41    -0.51657    -0.51756 0.000112607
          42   -0.516298    -0.51753 0.000113861
          43   -0.517716   -0.517534 0.000111295
          44   -0.516751   -0.517516  0.00011018
          45   -0.516862   -0.517502 0.000108687
          46   -0.517315   -0.517498   0.0001064
          47   -0.518627   -0.517522 0.000106817
          48   -0.516729   -0.517505 0.000105859
          49   -0.517067   -0.517496 0.000104075
          50   -0.516365   -0.517474 0.000104424
          51    -0.51638   -0.517452 0.000104554
          52   -0.517465   -0.517452 0.000102543
          53   -0.516947   -0.517443 0.000101051
          54   -0.518734   -0.517467 0.000101971
          55    -0.51866   -0.517488 0.000102401
          56    -0.51793   -0.517496 0.000100875
          57   -0.517863   -0.517503 9.93109e-05
          58   -0.517612   -0.517505 9.76164e-05
          59   -0.517029   -0.517497 9.62945e-05
          60   -0.517218   -0.517492 9.48016e-05
          61   -0.517185   -0.517487 9.33809e-05
          62   -0.517472   -0.517487 9.18751e-05
          63   -0.517785   -0.517491 9.05388e-05
          64   -0.517119   -0.517486 8.93111e-05
          65   -0.517608   -0.517487  8.7957e-05
          66   -0.517196   -0.517483  8.6735e-05
          67   -0.517088   -0.517477 8.56407e-05
          68   -0.516722   -0.517466 8.50981e-05
          69   -0.516857   -0.517457 8.43213e-05
          70   -0.517077   -0.517452 8.32913e-05
          71   -0.517676   -0.517455 8.21778e-05
          72   -0.519005   -0.517476 8.38104e-05
          73   -0.516539   -0.517464 8.36402e-05
          74   -0.516854   -0.517455  8.2915e-05
          75   -0.517299   -0.517453 8.18357e-05
          76   -0.517484   -0.517454 8.07599e-05
          77   -0.517369   -0.517453 7.97186e-05
          78   -0.517746   -0.517456 7.87855e-05
          79   -0.518258   -0.517467 7.84385e-05
          80   -0.516922    -0.51746  7.7753e-05
          81   -0.517837   -0.517464 7.69323e-05
          82   -0.516997   -0.517459 7.62053e-05
          83   -0.517531    -0.51746 7.52921e-05
