#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          56    -0.50326    -0.50557 0.000335538
          57   -0.505486   -0.505568 0.000329655
          58   -0.504465   -0.505549  0.00032452
          59   -0.503166   -0.505509 0.000321524
          60   -0.505118   -0.505502 0.000316232
          61   -0.509514   -0.505568 0.000317813
          62    -0.50973   -0.505635 0.000319699
          63   -0.506193   -0.505644 0.000314747
          64   -0.509473   -0.505704 0.000315463
          65   -0.510077   -0.505771 0.000317703
          66   -0.505934   -0.505774 0.000312899
          67   -0.501336   -0.505708 0.000315163
          68   -0.506631   -0.505721  0.00031082
          69   -0.508892   -0.505767 0.000309694
          70   -0.505309   -0.505761 0.000305339
          71    -0.51009   -0.505822 0.000307068
          72   -0.506132   -0.505826 0.000302833
          73   -0.505271   -0.505818  0.00029878
          74   -0.510514   -0.505882 0.000301406
          75   -0.510275    -0.50594 0.000303025
          76   -0.509758    -0.50599 0.000303173
          77   -0.505371   -0.505982 0.000299343
          78   -0.506501   -0.505989 0.000295579
          79   -0.503538   -0.505958 0.000293462
          80   -0.501639   -0.505904 0.000294718
          81   -0.506444   -0.505911 0.000291155
          82   -0.502719   -0.505872 0.000290195
          83   -0.506837   -0.505883 0.000286932
          84   -0.504823   -0.505871 0.000283794
          85    -0.50717   -0.505886 0.000280867
          86   -0.505878   -0.505886 0.000277601
          87   -0.512213   -0.505959 0.000283777
          88   -0.506875   -0.505969 0.000280743
          89   -0.513676   -0.506056 0.000290636
          90   -0.508387   -0.506082 0.000288559
          91   -0.502745   -0.506045 0.000287708
          92   -0.503711    -0.50602 0.000285698
          93   -0.499013   -0.505944 0.000292389
          94   -0.509555   -0.505983 0.000291791
          95   -0.509953   -0.506024 0.000291696
          96   -0.507393   -0.506039 0.000289006
          97   -0.509517   -0.506075 0.000288242
          98   -0.508956   -0.506104 0.000286797
          99    -0.50706   -0.506114 0.000284063
         100   -0.504583   -0.506098 0.000281634
           1   -0.513631   -0.513631           0
           2   -0.516978   -0.515305   0.0011832
           3   -0.514539    -0.51505 0.000815852
           4   -0.516342   -0.515373 0.000672838
           5   -0.514257   -0.515149 0.000574102
           6   -0.516634   -0.515397 0.000529031
           7   -0.514093   -0.515211 0.000485117
           8   -0.517008   -0.515435 0.000473677
           9   -0.517914   -0.515711 0.000494663
          10   -0.526049   -0.516745  0.00107712
          11   -0.517354     -0.5168 0.000980629
          12   -0.516196    -0.51675 0.000900199
          13   -0.518127   -0.516856 0.000837161
          14   -0.523936   -0.517361 0.000917503
          15   -0.512899   -0.517064 0.000903283
          16   -0.520768   -0.517295 0.000875996
          17   -0.521055   -0.517517 0.000851926
          18   -0.513132   -0.517273 0.000838697
          19   -0.513882   -0.517094 0.000813327
          20   -0.513755   -0.516927 0.000789619
          21   -0.519553   -0.517053 0.000761851
          22   -0.516522   -0.517028 0.000727603
          23    -0.51675   -0.517016 0.000696069
          24    -0.51422     -0.5169 0.000676747
          25   -0.515646    -0.51685 0.000651533
          26   -0.520781   -0.517001 0.000643782
          27   -0.517224   -0.517009 0.000619992
          28   -0.511045   -0.516796  0.00063338
          29   -0.516349   -0.516781 0.000611728
          30   -0.517018   -0.516789 0.000591388
          31   -0.518407   -0.516841 0.000574611
          32   -0.519462   -0.516923 0.000562463
          33   -0.518187   -0.516961 0.000546722
          34   -0.520132   -0.517054 0.000538536
          35    -0.51849   -0.517095 0.000524708
          36   -0.514386    -0.51702 0.000515503
          37   -0.514422    -0.51695 0.000506329
          38   -0.520505   -0.517043 0.000501576
          39   -0.516342   -0.517025 0.000489037
          40   -0.521872   -0.517147 0.000491593
          41   -0.517573   -0.517157 0.000479712
          42   -0.518139    -0.51718  0.00046886
          43   -0.520661   -0.517261 0.000464891
          44   -0.523865   -0.517411  0.00047794
          45   -0.511026   -0.517269 0.000487926
          46   -0.513298   -0.517183 0.000484897
          47   -0.515324   -0.517144 0.000476191
          48    -0.51202   -0.517037 0.000478085
          49   -0.517331   -0.517043 0.000468366
          50   -0.515109   -0.517004 0.000460592
          51   -0.518828    -0.51704 0.000452948
          52   -0.522226    -0.51714 0.000455084
          53   -0.518332   -0.517162 0.000447053
          54    -0.51758    -0.51717 0.000438841
          55   -0.518137   -0.517187 0.000431215
          56   -0.518152   -0.517205 0.000423859
          57   -0.516969   -0.517201 0.000416443
          58   -0.521967   -0.517283 0.000417292
          59   -0.514708   -0.517239 0.000412494
          60    -0.51501   -0.517202 0.000407289
          61    -0.51453   -0.517158 0.000402961
          62   -0.519031   -0.517188 0.000397592
          63   -0.517292    -0.51719 0.000391284
          64   -0.514739   -0.517152 0.000387039
          65   -0.515925   -0.517133 0.000381545
          66   -0.519853   -0.517174 0.000377983
          67   -0.515404   -0.517148 0.000373263
          68   -0.517167   -0.517148 0.000367774
          69   -0.518218   -0.517163 0.000362771
          70   -0.521957   -0.517232 0.000363994
          71   -0.517109    -0.51723 0.000358871
          72   -0.517539   -0.517234 0.000353912
          73   -0.523028   -0.517314 0.000357853
          74   -0.515982   -0.517296 0.000353469
          75   -0.517493   -0.517298 0.000348766
          76   -0.515573   -0.517276 0.000344916
          77    -0.52684     -0.5174 0.000362111
          78   -0.516953   -0.517394 0.000357514
          79   -0.517991   -0.517402 0.000353068
          80   -0.521347   -0.517451 0.000352082
          81   -0.516908   -0.517444 0.000347799
          82   -0.520844   -0.517486  0.00034602
          83   -0.512395   -0.517425 0.000347246
          84   -0.516941   -0.517419  0.00034316
          85   -0.517045   -0.517414 0.000339151
          86   -0.517587   -0.517416 0.000335213
          87   -0.518798   -0.517432 0.000331736
          88   -0.519776   -0.517459 0.000329033
          89   -0.520637   -0.517495 0.000327268
          90    -0.51753   -0.517495 0.000323632
          91     -0.5209   -0.517532 0.000322232
          92   -0.514016   -0.517494 0.000320988
          93   -0.519434   -0.517515 0.000318214
          94   -0.511065   -0.517446 0.000322141
          95    -0.52016   -0.517475 0.000320014
          96   -0.515481   -0.517454 0.000317354
          97   -0.515064    -0.51743 0.000315038
          98   -0.515983   -0.517415 0.000312169
          99   -0.522526   -0.517466 0.000313256
         100   -0.523674   -0.517529 0.000316215
           1   -0.527331   -0.527331           0
           2   -0.531876   -0.529604   0.0016069
           3   -0.528034    -0.52908  0.00115331
           4   -0.528687   -0.528982 0.000869169
           5    -0.53071   -0.529328 0.000760955
           6   -0.524754   -0.528565 0.000941486
           7   -0.531001   -0.528913 0.000868907
           8   -0.526706   -0.528637   0.0008029
           9   -0.530245   -0.528816 0.000733283
          10   -0.522845   -0.528219 0.000869712
          11   -0.528561    -0.52825 0.000791202
          12   -0.529292   -0.528337 0.000730017
          13   -0.531447   -0.528576 0.000711986
          14   -0.530623   -0.528722  0.00067597
          15   -0.528075   -0.528679 0.000632282
          16   -0.531458   -0.528853 0.000616153
          17   -0.532155   -0.529047 0.000609767
          18   -0.526758    -0.52892 0.000589005
          19   -0.527155   -0.528827 0.000565278
          20   -0.529413   -0.528856 0.000537774
