#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         365   -0.231597   -0.192195  0.00386018
         366   -0.252769   -0.192361  0.00385318
         367   -0.237047   -0.192482   0.0038446
         368   -0.244948   -0.192625   0.0038368
         369   -0.241604   -0.192758  0.00382869
         370   -0.240427   -0.192886  0.00382051
         371   -0.251626   -0.193045  0.00381349
         372   -0.251875   -0.193203  0.00380652
         373   -0.251089   -0.193358  0.00379948
         374   -0.239879   -0.193483  0.00379135
         375   -0.246558   -0.193624  0.00378388
         376   -0.259215   -0.193798  0.00377784
         377   -0.259324   -0.193972  0.00377181
         378   -0.254748   -0.194133  0.00376526
         379   -0.251656   -0.194285  0.00375838
         380     -0.2436   -0.194415  0.00375073
         381   -0.239103   -0.194532  0.00374272
         382   -0.249071   -0.194675  0.00373565
         383   -0.258913   -0.194842  0.00372966
         384   -0.253073   -0.194994  0.00372303
         385   -0.247944   -0.195132   0.0037159
         386   -0.268467   -0.195322  0.00371112
         387   -0.267972   -0.195509  0.00370628
         388   -0.267125   -0.195694  0.00370132
         389     -0.2644   -0.195871  0.00369602
         390   -0.271064   -0.196063  0.00369156
         391   -0.266881   -0.196244  0.00368656
         392   -0.257239     -0.1964  0.00368044
         393   -0.239682    -0.19651  0.00367272
         394   -0.226756   -0.196587   0.0036642
         395   -0.243063   -0.196705  0.00365682
         396   -0.238435    -0.19681   0.0036491
         397   -0.250515   -0.196945  0.00364241
         398   -0.246631    -0.19707   0.0036354
         399   -0.244039   -0.197188   0.0036282
         400   -0.259138   -0.197343  0.00362243
         401    -0.24901   -0.197472  0.00361569
         402   -0.248463   -0.197598  0.00360892
         403   -0.238677     -0.1977   0.0036014
         404   -0.246421   -0.197821   0.0035945
         405   -0.261631   -0.197978  0.00358908
         406   -0.254856   -0.198119  0.00358297
         407   -0.247668    -0.19824  0.00357624
         408   -0.250498   -0.198368  0.00356977
         409   -0.240834   -0.198472  0.00356255
         410   -0.246623    -0.19859  0.00355579
         411   -0.253103   -0.198722  0.00354961
         412   -0.240016   -0.198822  0.00354241
         413    -0.24156   -0.198926  0.00353535
         414   -0.250768   -0.199051  0.00352902
         415     -0.2498   -0.199173  0.00352264
         416   -0.257198   -0.199313  0.00351693
         417   -0.251598   -0.199438  0.00351073
         418   -0.257678   -0.199578   0.0035051
         419   -0.261592   -0.199726  0.00349986
         420   -0.266244   -0.199884   0.0034951
         421   -0.256253   -0.200018  0.00348937
         422   -0.245576   -0.200126  0.00348277
         423   -0.231986   -0.200201  0.00347535
         424   -0.244175   -0.200305   0.0034687
