#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            266        -6.3153       -6.30791     0.00114487
            267       -6.31566       -6.30794     0.00114095
            268       -6.31535       -6.30797     0.00113703
            269       -6.31532         -6.308     0.00113313
            270       -6.31526       -6.30802     0.00112925
            271       -6.31647       -6.30805     0.00112552
            272       -6.31604       -6.30808     0.00112176
            273       -6.31656       -6.30811     0.00111808
            274       -6.31511       -6.30814      0.0011143
            275       -6.31527       -6.30817     0.00111055
            276       -6.31476       -6.30819     0.00110678
            277       -6.31327       -6.30821     0.00110294
            278       -6.31243       -6.30822     0.00109907
            279       -6.31254       -6.30824     0.00109524
            280       -6.31234       -6.30825     0.00109143
            281       -6.31213       -6.30827     0.00108763
            282       -6.31162       -6.30828     0.00108384
            283       -6.31143       -6.30829     0.00108007
            284        -6.3119        -6.3083     0.00107634
            285       -6.31237       -6.30832     0.00107266
            286       -6.31189       -6.30833     0.00106898
            287       -6.31207       -6.30834     0.00106533
            288       -6.31162       -6.30835      0.0010617
            289       -6.31151       -6.30836     0.00105808
            290       -6.31109       -6.30837     0.00105447
            291       -6.31036       -6.30838     0.00105087
            292       -6.31028       -6.30839     0.00104729
            293        -6.3099       -6.30839     0.00104373
            294       -6.30953        -6.3084     0.00104019
            295       -6.30982        -6.3084     0.00103667
            296       -6.31011       -6.30841     0.00103319
            297       -6.31042       -6.30841     0.00102973
            298        -6.3104       -6.30842     0.00102629
            299       -6.31006       -6.30843     0.00102288
            300       -6.31005       -6.30843     0.00101948
            301        -6.3107       -6.30844     0.00101612
            302       -6.30973       -6.30844     0.00101277
            303        -6.3094       -6.30845     0.00100943
            304       -6.30875       -6.30845     0.00100611
            305       -6.30907       -6.30845     0.00100281
            306       -6.30874       -6.30845    0.000999536
            307       -6.30873       -6.30845    0.000996281
            308       -6.30904       -6.30845    0.000993048
            309       -6.30903       -6.30845    0.000989836
            310       -6.30933       -6.30846    0.000986647
            311       -6.30995       -6.30846    0.000983486
            312       -6.31025       -6.30847    0.000980351
            313       -6.31054       -6.30847    0.000977241
            314       -6.31019       -6.30848    0.000974144
            315       -6.30983       -6.30848    0.000971061
            316       -6.31077       -6.30849    0.000968015
            317       -6.31105        -6.3085    0.000964995
            318       -6.31165       -6.30851    0.000962011
            319       -6.31161       -6.30852    0.000959045
            320       -6.30994       -6.30852    0.000956058
            321       -6.30861       -6.30852     0.00095308
            322       -6.30856       -6.30852     0.00095012
            323       -6.30917       -6.30853     0.00094718
            324       -6.30752       -6.30852    0.000944262
            325       -6.30717       -6.30852    0.000941366
            326       -6.30715       -6.30851    0.000938487
            327       -6.30811       -6.30851    0.000935618
            328       -6.30683       -6.30851     0.00093278
            329       -6.30619        -6.3085    0.000929971
            330       -6.30719        -6.3085    0.000927162
            331       -6.30756       -6.30849    0.000924365
            332       -6.30729       -6.30849    0.000921588
            333       -6.30768       -6.30849    0.000918823
            334       -6.30777       -6.30849    0.000916075
            335       -6.30787       -6.30848    0.000913342
            336       -6.30864       -6.30849    0.000910624
            337       -6.30877       -6.30849    0.000907922
            338       -6.30957       -6.30849    0.000905242
            339       -6.31071        -6.3085    0.000902595
            340       -6.31089        -6.3085    0.000899968
            341       -6.31174       -6.30851    0.000897379
            342       -6.31129       -6.30852    0.000894792
            343       -6.31086       -6.30853    0.000892209
            344       -6.31142       -6.30854    0.000889655
            345       -6.31165       -6.30854    0.000887122
            346       -6.31222       -6.30856    0.000884622
            347       -6.31278       -6.30857    0.000882156
            348       -6.31303       -6.30858    0.000879714
            349       -6.31359       -6.30859    0.000877311
            350       -6.31513       -6.30861    0.000875003
            351       -6.31601       -6.30863    0.000872764
            352       -6.31558       -6.30865    0.000870507
            353       -6.31709       -6.30868    0.000868369
            354       -6.31664        -6.3087    0.000866208
            355       -6.31682       -6.30872     0.00086407
            356       -6.31699       -6.30875    0.000861954
            357       -6.31713       -6.30877     0.00085986
            358       -6.31661       -6.30879    0.000857737
            359       -6.31735       -6.30882    0.000855679
            360       -6.31678       -6.30884    0.000853588
            361       -6.31748       -6.30886    0.000851559
            362       -6.31783       -6.30889    0.000849567
            363       -6.31749       -6.30891    0.000847557
            364       -6.31681       -6.30893    0.000845507
            365       -6.31707       -6.30895    0.000843484
            366       -6.31634       -6.30897    0.000841421
            367       -6.31655         -6.309    0.000839381
            368       -6.31705       -6.30902    0.000837385
            369       -6.31689       -6.30904    0.000835388
            370       -6.31702       -6.30906    0.000833408
            371       -6.31712       -6.30908    0.000831445
            372       -6.31591        -6.3091    0.000829413
            373       -6.31662       -6.30912    0.000827434
            374       -6.31601       -6.30914    0.000825427
            375       -6.31604       -6.30916    0.000823431
            376       -6.31476       -6.30917    0.000821375
            377       -6.31476       -6.30919     0.00081933
            378       -6.31376        -6.3092    0.000817252
            379       -6.31341       -6.30921    0.000815171
            380        -6.3137       -6.30922    0.000813112
            381       -6.31334       -6.30923     0.00081105
            382       -6.31232       -6.30924    0.000808967
            383       -6.31131       -6.30925    0.000806873
            384       -6.31093       -6.30925    0.000804783
            385       -6.31024       -6.30925    0.000802697
            386        -6.3089       -6.30925    0.000800618
            387       -6.30886       -6.30925     0.00079855
            388       -6.30979       -6.30925    0.000796493
            389       -6.30815       -6.30925    0.000794451
            390       -6.30748       -6.30925    0.000792426
            391       -6.30747       -6.30924    0.000790413
            392       -6.30715       -6.30924    0.000788414
            393       -6.30652       -6.30923    0.000786439
            394       -6.30558       -6.30922    0.000784497
            395       -6.30595       -6.30921    0.000782555
            396       -6.30536        -6.3092    0.000780639
            397       -6.30577       -6.30919     0.00077872
            398        -6.3049       -6.30918    0.000776838
            399       -6.30503       -6.30917    0.000774961
            400       -6.30453       -6.30916     0.00077311
            401       -6.30406       -6.30915    0.000771287
            402       -6.30426       -6.30913    0.000769464
            403        -6.3032       -6.30912    0.000767696
            404       -6.30314       -6.30911    0.000765938
            405       -6.30376       -6.30909    0.000764161
            406       -6.30344       -6.30908    0.000762405
            407       -6.30348       -6.30906    0.000760656
            408       -6.30387       -6.30905    0.000758898
            409       -6.30463       -6.30904     0.00075712
            410        -6.3051       -6.30903    0.000755334
            411        -6.3056       -6.30902    0.000753543
            412       -6.30614       -6.30902    0.000751746
            413       -6.30575       -6.30901    0.000749967
            414       -6.30604         -6.309     0.00074819
            415       -6.30701         -6.309    0.000746403
            416       -6.30705       -6.30899    0.000744623
            417       -6.30873       -6.30899    0.000742838
            418       -6.30946       -6.30899    0.000741061
            419       -6.30988       -6.30899    0.000739296
            420       -6.31001         -6.309     0.00073754
            421       -6.31111         -6.309    0.000735805
            422       -6.31094       -6.30901    0.000734076
            423       -6.31206       -6.30901    0.000732376
            424       -6.31219       -6.30902    0.000730687
            425       -6.31199       -6.30903    0.000729001
            426       -6.31309       -6.30904    0.000727352
            427       -6.31416       -6.30905    0.000725747
            428       -6.31488       -6.30906    0.000724179
            429       -6.31395       -6.30907    0.000722581
            430       -6.31364       -6.30908    0.000720978
            431       -6.31492        -6.3091    0.000719433
            432       -6.31455       -6.30911    0.000717878
            433       -6.31446       -6.30912    0.000716326
            434       -6.31401       -6.30913    0.000714764
            435       -6.31483       -6.30915    0.000713241
            436       -6.31432       -6.30916    0.000711703
            437       -6.31442       -6.30917    0.000710177
            438       -6.31416       -6.30918    0.000708646
            439       -6.31322       -6.30919    0.000707092
            440       -6.31323        -6.3092    0.000705544
            441       -6.31385       -6.30921    0.000704023
            442       -6.31283       -6.30922    0.000702478
            443       -6.31309       -6.30923    0.000700947
            444       -6.31364       -6.30924    0.000699439
            445       -6.31353       -6.30925    0.000697933
            446       -6.31274       -6.30926    0.000696412
            447       -6.31259       -6.30926    0.000694894
            448       -6.31338       -6.30927    0.000693404
            449       -6.31319       -6.30928    0.000691914
            450       -6.31395       -6.30929    0.000690455
            451       -6.31371        -6.3093    0.000688993
            452       -6.31314       -6.30931    0.000687521
            453       -6.31255       -6.30932    0.000686041
            454       -6.31258       -6.30932    0.000684567
            455       -6.31131       -6.30933    0.000683077
            456       -6.31196       -6.30933    0.000681603
            457       -6.31195       -6.30934    0.000680136
            458        -6.3116       -6.30935    0.000678668
            459       -6.31124       -6.30935    0.000677203
            460       -6.30991       -6.30935    0.000675731
            461       -6.31018       -6.30935    0.000674268
            462        -6.3098       -6.30935    0.000672809
            463       -6.30909       -6.30935    0.000671356
            464       -6.30903       -6.30935     0.00066991
            465       -6.30962       -6.30935    0.000668469
            466        -6.3086       -6.30935    0.000667037
            467       -6.30823       -6.30935    0.000665613
            468       -6.30755       -6.30934    0.000664202
            469       -6.30753       -6.30934    0.000662797
            470       -6.30785       -6.30934    0.000661394
            471       -6.30689       -6.30933     0.00066001
            472       -6.30563       -6.30932    0.000658659
            473       -6.30439       -6.30931    0.000657349
            474       -6.30253        -6.3093    0.000656118
            475       -6.30135       -6.30928     0.00065495
            476       -6.30019       -6.30926    0.000653853
            477       -6.29842       -6.30924    0.000652877
            478        -6.2983       -6.30922    0.000651912
            479       -6.29853        -6.3092    0.000650933
            480       -6.29912       -6.30918    0.000649916
            481       -6.30071       -6.30916    0.000648803
            482       -6.29878       -6.30914    0.000647814
            483       -6.29914       -6.30912    0.000646804
            484       -6.29985        -6.3091     0.00064575
            485       -6.29931       -6.30908    0.000644734
            486       -6.29944       -6.30906    0.000643712
            487       -6.29959       -6.30904    0.000642684
            488       -6.30009       -6.30902    0.000641629
            489       -6.30093         -6.309     0.00064053
            490       -6.30147       -6.30899    0.000639407
            491       -6.30138       -6.30897    0.000638292
            492       -6.30228       -6.30896     0.00063714
            493       -6.30318       -6.30895    0.000635955
            494       -6.30345       -6.30893    0.000634765
            495       -6.30437       -6.30893    0.000633549
            496       -6.30498       -6.30892    0.000632322
            497       -6.30558       -6.30891    0.000631085
            498       -6.30717       -6.30891    0.000629828
            499       -6.30616        -6.3089     0.00062859
            500       -6.30742        -6.3089    0.000627339
            501       -6.30705        -6.3089    0.000626098
            502       -6.30733       -6.30889    0.000624859
            503       -6.30728       -6.30889    0.000623625
            504       -6.30851       -6.30889    0.000622388
            505       -6.30813       -6.30889    0.000621157
            506       -6.30838       -6.30889     0.00061993
            507       -6.30928       -6.30889    0.000618708
            508       -6.30855       -6.30889    0.000617491
            509       -6.30879       -6.30889    0.000616277
            510       -6.30837       -6.30888     0.00061507
            511       -6.30892       -6.30888    0.000613866
            512       -6.31012       -6.30889    0.000612672
            513       -6.31034       -6.30889    0.000611484
            514       -6.31087       -6.30889    0.000610307
            515       -6.31173        -6.3089    0.000609147
            516       -6.31226       -6.30891    0.000608001
            517       -6.31213       -6.30891    0.000606857
            518       -6.31103       -6.30892    0.000605699
            519       -6.31186       -6.30892    0.000604559
            520       -6.31269       -6.30893     0.00060344
            521       -6.31351       -6.30894    0.000602345
            522       -6.31335       -6.30895    0.000601251
            523       -6.31318       -6.30895    0.000600156
            524       -6.31333       -6.30896    0.000599069
            525       -6.31217       -6.30897    0.000597959
            526       -6.31133       -6.30897    0.000596839
            527       -6.31241       -6.30898    0.000595742
            528       -6.31317       -6.30899    0.000594666
            529       -6.31391         -6.309    0.000593615
            530       -6.31399       -6.30901     0.00059257
            531       -6.31405       -6.30902     0.00059153
            532       -6.31444       -6.30903    0.000590506
            533       -6.31513       -6.30904    0.000589509
            534        -6.3155       -6.30905    0.000588529
            535       -6.31521       -6.30906    0.000587542
            536       -6.31492       -6.30907    0.000586547
            537       -6.31559       -6.30908    0.000585581
            538       -6.31561        -6.3091    0.000584618
            539       -6.31497       -6.30911    0.000583635
            540       -6.31563       -6.30912    0.000582679
            541       -6.31563       -6.30913    0.000581727
            542       -6.31596       -6.30914     0.00058079
            543       -6.31564       -6.30916    0.000579843
            544       -6.31661       -6.30917    0.000578939
            545       -6.31629       -6.30918    0.000578024
            546       -6.31662        -6.3092    0.000577126
            547       -6.31727       -6.30921    0.000576259
            548        -6.3176       -6.30923    0.000575411
            549       -6.31728       -6.30924     0.00057455
            550       -6.31762       -6.30926    0.000573707
            551       -6.31633       -6.30927     0.00057281
            552       -6.31536       -6.30928    0.000571878
            553       -6.31536       -6.30929     0.00057095
            554       -6.31471        -6.3093    0.000570003
            555       -6.31503       -6.30931    0.000569069
            556       -6.31566       -6.30932     0.00056816
            557       -6.31596       -6.30933    0.000567265
            558        -6.3169       -6.30935     0.00056641
            559       -6.31783       -6.30936      0.0005656
            560       -6.31745       -6.30938    0.000564775
            561       -6.31771       -6.30939    0.000563963
            562       -6.31828       -6.30941    0.000563181
            563       -6.31819       -6.30942    0.000562397
            564       -6.31776       -6.30944    0.000561594
