#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            494       -7.40679       -7.51586      0.0128948
            495       -7.40345       -7.51564      0.0128707
            496       -7.40006        -7.5154      0.0128469
            497       -7.39696       -7.51517      0.0128232
            498       -7.39512       -7.51493      0.0127998
            499       -7.39098       -7.51468      0.0127765
            500       -7.38939       -7.51443      0.0127534
            501       -7.38646       -7.51417      0.0127305
            502       -7.38445       -7.51391      0.0127078
            503        -7.3824       -7.51365      0.0126852
            504       -7.38191       -7.51339      0.0126627
            505       -7.38006       -7.51313      0.0126404
            506        -7.3791       -7.51286      0.0126182
            507       -7.37905        -7.5126      0.0125961
            508       -7.37762       -7.51233      0.0125741
            509        -7.3774       -7.51207      0.0125522
            510       -7.37676        -7.5118      0.0125304
            511       -7.37732       -7.51154      0.0125086
            512       -7.37875       -7.51128      0.0124869
            513       -7.37944       -7.51102      0.0124652
            514       -7.38065       -7.51077      0.0124435
            515       -7.38241       -7.51052      0.0124218
            516       -7.38404       -7.51027      0.0124002
            517       -7.38523       -7.51003      0.0123786
            518       -7.38564       -7.50979       0.012357
            519       -7.38817       -7.50956      0.0123354
            520       -7.39088       -7.50933      0.0123138
            521       -7.39377       -7.50911      0.0122922
            522       -7.39585       -7.50889      0.0122705
            523       -7.39809       -7.50868      0.0122489
            524       -7.40079       -7.50847      0.0122272
            525       -7.40233       -7.50827      0.0122056
            526       -7.40433       -7.50807       0.012184
            527       -7.40838       -7.50788      0.0121624
            528       -7.41222        -7.5077      0.0121407
            529       -7.41615       -7.50753       0.012119
            530        -7.4195       -7.50736      0.0120972
            531       -7.42293        -7.5072      0.0120755
            532       -7.42674       -7.50705      0.0120537
            533       -7.43092       -7.50691       0.012032
            534       -7.43482       -7.50677      0.0120102
            535       -7.43811       -7.50665      0.0119884
            536       -7.44143       -7.50652      0.0119667
            537       -7.44575       -7.50641      0.0119449
            538       -7.44943       -7.50631      0.0119232
            539       -7.45248       -7.50621      0.0119015
            540       -7.45683       -7.50611      0.0118798
            541       -7.46054       -7.50603      0.0118582
            542       -7.46458       -7.50595      0.0118365
            543       -7.46796       -7.50588      0.0118149
            544       -7.47265       -7.50582      0.0117934
            545       -7.47604       -7.50577      0.0117719
            546       -7.48008       -7.50572      0.0117504
            547       -7.48446       -7.50568       0.011729
            548       -7.48851       -7.50565      0.0117076
            549       -7.49193       -7.50563      0.0116863
            550         -7.496       -7.50561      0.0116651
            551       -7.49846        -7.5056      0.0116439
            552       -7.50125       -7.50559      0.0116228
            553       -7.50501       -7.50559      0.0116018
            554       -7.50811       -7.50559      0.0115809
            555       -7.51218        -7.5056        0.01156
            556       -7.51656       -7.50562      0.0115392
            557       -7.52059       -7.50565      0.0115185
            558       -7.52523       -7.50568       0.011498
            559       -7.52984       -7.50573      0.0114775
            560       -7.53309       -7.50578      0.0114571
            561       -7.53693       -7.50583      0.0114368
            562       -7.54101       -7.50589      0.0114166
            563       -7.54435       -7.50596      0.0113965
            564       -7.54726       -7.50604      0.0113766
            565       -7.55038       -7.50611      0.0113567
            566       -7.55304        -7.5062      0.0113369
            567       -7.55588       -7.50629      0.0113173
            568       -7.55825       -7.50638      0.0112977
            569       -7.56174       -7.50647      0.0112783
            570       -7.56409       -7.50657       0.011259
            571       -7.56626       -7.50668      0.0112397
            572       -7.56791       -7.50679      0.0112206
            573       -7.56967        -7.5069      0.0112015
            574       -7.56994       -7.50701      0.0111826
            575       -7.57033       -7.50712      0.0111637
            576       -7.57212       -7.50723      0.0111449
            577       -7.57239       -7.50734      0.0111261
            578       -7.57341       -7.50746      0.0111074
            579       -7.57389       -7.50757      0.0110889
            580       -7.57382       -7.50769      0.0110703
            581        -7.5745        -7.5078      0.0110519
            582       -7.57431       -7.50791      0.0110335
            583       -7.57423       -7.50803      0.0110151
            584       -7.57394       -7.50814      0.0109968
            585       -7.57279       -7.50825      0.0109786
            586       -7.57144       -7.50836      0.0109604
            587       -7.57023       -7.50846      0.0109422
            588       -7.56914       -7.50857      0.0109241
            589       -7.56819       -7.50867       0.010906
            590       -7.56608       -7.50877       0.010888
            591       -7.56349       -7.50886        0.01087
            592       -7.56105       -7.50895      0.0108519
            593       -7.55912       -7.50903       0.010834
            594        -7.5564       -7.50911       0.010816
            595       -7.55388       -7.50919      0.0107981
            596       -7.55189       -7.50926      0.0107802
            597       -7.54882       -7.50932      0.0107624
            598       -7.54533       -7.50939      0.0107446
            599       -7.54177       -7.50944      0.0107268
            600        -7.5388       -7.50949       0.010709
            601       -7.53547       -7.50953      0.0106913
            602        -7.5321       -7.50957      0.0106736
            603       -7.52971        -7.5096      0.0106559
            604       -7.52701       -7.50963      0.0106383
            605       -7.52402       -7.50965      0.0106208
            606       -7.52107       -7.50967      0.0106032
